district_id,district_name,state,coverage_ratio,coverage_score,total_demographic_updates,churn_rate,update_spike_detected,demographic_volatility,spike_flag,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,child_refresh_gap_months,anomaly_detected,biometric_age_score,child_vulnerability_score,anomaly_score,anomaly_score_anomaly,spike_count,uls_score,risk_classification,auth_failure_probability
D0567,Agra,Uttar Pradesh,0.9415,94.15,130145,0.1496,False,14.96,0,630,74.8,0.1015,48,False,74.8,80.0,0,9.353655119922607,0,77.7,Stable,2.26
D0568,Aligarh,Uttar Pradesh,0.831,83.1,160511,0.199,False,19.900000000000002,0,2097,16.12,0.3076,51,False,16.120000000000005,85.0,0,8.915613603550296,0,58.22,Watchlist,12.85
D0569,Ambedkar Nagar,Uttar Pradesh,0.8099,80.99,90326,0.2764,False,27.639999999999997,0,1691,32.36,0.2041,29,False,32.36,48.333333333333336,0,9.930993505386413,0,65.99,Watchlist,6.94
D0570,Amethi,Uttar Pradesh,0.8057,80.57,191917,0.1806,False,18.060000000000002,0,1086,56.56,0.0686,26,False,56.56,43.333333333333336,0,11.946680191596773,0,74.1,Stable,1.78
D0571,Amroha,Uttar Pradesh,0.971,97.1,167871,0.1389,False,13.889999999999999,0,2235,10.6,0.0444,40,False,10.599999999999994,66.66666666666666,0,30.390112638347933,2,64.7,Watchlist,1.57
D0572,Auraiya,Uttar Pradesh,0.8623,86.22999999999999,94042,0.1062,False,10.620000000000001,0,2486,0.56,0.1522,38,False,0.5600000000000023,63.33333333333333,0,10.33652399213565,0,59.92,Watchlist,6.1
D0573,Ayodhya,Uttar Pradesh,0.9899,98.99,62913,0.1389,False,13.889999999999999,0,1347,46.12,0.0874,59,False,46.12,98.33333333333333,0,10.486262232924146,0,69.39,Watchlist,2.68
D0574,Azamgarh,Uttar Pradesh,0.8317,83.17,44430,0.1312,False,13.120000000000001,0,1069,57.24,0.1595,36,False,57.24,60.0,0,11.141715645040765,0,73.29,Stable,4.26
D0575,Baghpat,Uttar Pradesh,0.7621,76.21,134704,0.0574,False,5.74,0,2070,17.2,0.1194,24,False,17.200000000000003,40.0,0,12.129616682037287,0,65.3,Watchlist,4.14
D0576,Bahraich,Uttar Pradesh,0.807,80.7,44623,0.2146,False,21.46,0,2349,6.04,0.2202,40,False,6.040000000000006,66.66666666666666,0,59.38930439340919,3,57.5,Watchlist,9.36
D0577,Ballia,Uttar Pradesh,0.7916,79.16,157911,0.2686,False,26.86,0,1764,29.44,0.0437,33,False,29.439999999999998,55.00000000000001,0,6.466750732254158,0,63.83,Watchlist,1.58
D0578,Balrampur,Uttar Pradesh,0.9064,90.64,437275,0.1562,True,15.620000000000001,1,1090,56.4,0.1241,15,False,56.4,25.0,0,42.32364389831113,2,80.2,Stable,2.46
D0579,Banda,Uttar Pradesh,0.7659,76.59,257486,0.1897,False,18.970000000000002,0,1695,32.2,0.0912,41,False,32.2,68.33333333333333,0,24.21928438139682,1,62.93,Watchlist,3.38
D0580,Barabanki,Uttar Pradesh,0.8328,83.28,171106,0.2875,False,28.749999999999996,0,1031,58.76,0.0714,39,False,58.76,65.0,0,25.3943164061032,1,70.61,Stable,2.1
D0581,Bareilly,Uttar Pradesh,0.9068,90.68,389655,0.2262,True,22.62,1,885,64.6,0.0917,29,False,64.6,48.333333333333336,0,52.25267273589059,3,77.71,Stable,2.04
D0582,Basti,Uttar Pradesh,0.8315,83.15,156978,0.0894,False,8.94,0,1466,41.36,0.0466,25,False,41.36,41.66666666666667,0,10.55689641534058,0,72.69,Stable,1.27
D0583,Bhadohi,Uttar Pradesh,0.8316,83.16,103697,0.273,False,27.3,0,2059,17.64,0.0587,34,False,17.64,56.666666666666664,0,26.76669645142731,1,61.76,Watchlist,2.24
D0584,Bijnor,Uttar Pradesh,0.7946,79.46,146676,0.0686,False,6.859999999999999,0,1637,34.52,0.2575,22,False,34.519999999999996,36.666666666666664,0,14.87096800236924,1,70.94,Stable,7.48
D0585,Budaun,Uttar Pradesh,0.9204,92.04,210308,0.1613,False,16.13,0,943,62.28,0.1152,13,False,62.28,21.666666666666668,0,26.025063670227013,1,82.51,Stable,2.01
D0586,Bulandshahr,Uttar Pradesh,0.7512,75.12,161931,0.205,False,20.5,0,950,62.0,0.0548,54,False,62.0,90.0,0,38.682009157952926,1,66.46,Watchlist,1.84
D0587,Chandauli,Uttar Pradesh,0.8206,82.06,119498,0.2938,False,29.38,0,831,66.76,0.0405,47,False,66.75999999999999,78.33333333333333,0,8.294553153698494,0,70.15,Stable,1.21
D0588,Chitrakoot,Uttar Pradesh,0.9221,92.21000000000001,245810,0.2012,False,20.119999999999997,0,728,70.88,0.153,55,False,70.88,91.66666666666666,0,10.544212336330153,0,73.61,Stable,4.04
D0589,Deoria,Uttar Pradesh,0.9159,91.59,147894,0.2809,True,28.09,1,403,83.88,0.0477,32,False,83.88,53.333333333333336,0,45.38869125389807,1,81.23,Stable,0.9
D0590,Etah,Uttar Pradesh,0.9572,95.72,197435,0.2414,False,24.14,0,552,77.92,0.1147,31,False,77.92,51.66666666666667,0,6.33868553120078,0,81.82,Stable,2.09
D0591,Etawah,Uttar Pradesh,0.8931,89.31,133501,0.1091,False,10.91,0,2223,11.08,0.2824,25,False,11.079999999999998,41.66666666666667,0,10.953290157997692,0,66.68,Watchlist,9.41
D0592,Farrukhabad,Uttar Pradesh,0.7609,76.09,166862,0.2884,False,28.84,0,1034,58.64,0.1605,16,False,58.64,26.666666666666668,0,29.012773251914933,1,74.16,Stable,4.15
D0593,Fatehpur,Uttar Pradesh,0.9179,91.79,68045,0.1233,False,12.33,0,1262,49.52,0.1721,36,False,49.52,60.0,0,5.812517322399464,0,74.07,Stable,4.46
D0594,Firozabad,Uttar Pradesh,0.9422,94.22,110471,0.0579,True,5.79,1,2025,19.0,0.2189,49,False,19.0,81.66666666666667,0,27.045897720198,1,64.9,Watchlist,7.68
D0595,Gautam Buddha Nagar,Uttar Pradesh,0.8904,89.03999999999999,121676,0.072,False,7.199999999999999,0,1845,26.2,0.0749,36,False,26.200000000000003,60.0,0,37.44842980164549,1,68.18,Watchlist,2.38
D0596,Ghaziabad,Uttar Pradesh,0.9572,95.72,153852,0.0577,False,5.7700000000000005,0,1804,27.84,0.1871,14,False,27.840000000000003,23.333333333333332,0,4.824884647338407,0,76.31,Stable,4.43
D0597,Ghazipur,Uttar Pradesh,0.8091,80.91000000000001,61661,0.248,False,24.8,0,978,60.88,0.0733,44,False,60.88,73.33333333333333,0,9.122330008918041,0,69.77,Watchlist,2.22
D0598,Gonda,Uttar Pradesh,0.7627,76.27000000000001,51845,0.1077,False,10.77,0,646,74.16,0.0285,41,True,74.16,68.33333333333333,50,9.202187136925847,0,67.06,Watchlist,0.94
D0599,Gorakhpur,Uttar Pradesh,0.7831,78.31,167707,0.2328,False,23.28,0,453,81.88,0.0734,51,False,81.88,85.0,0,46.296021454280876,1,72.72,Stable,2.0
D0600,Hamirpur,Uttar Pradesh,0.837,83.7,130142,0.0702,False,7.02,0,1500,40.0,0.0479,16,False,40.0,26.666666666666668,0,30.013891777225883,1,75.06,Stable,1.19
D0601,Hapur,Uttar Pradesh,0.8657,86.57000000000001,141715,0.1546,False,15.459999999999999,0,904,63.84,0.1246,45,False,63.84,75.0,0,27.846468145251237,1,73.36,Stable,3.32
D0602,Hardoi,Uttar Pradesh,0.8423,84.23,153696,0.2667,False,26.669999999999998,0,1239,50.44,0.185,34,False,50.44,56.666666666666664,0,11.399630510348386,0,70.38,Stable,5.48
D0603,Hathras,Uttar Pradesh,0.9141,91.41,279575,0.0717,False,7.17,0,1086,56.56,0.1393,17,False,56.56,28.333333333333332,0,33.221476505519625,1,81.24,Stable,2.61
D0604,Jalaun,Uttar Pradesh,0.8986,89.86,18800,0.2785,False,27.85,0,1238,50.48,0.1021,31,False,50.48,51.66666666666667,0,28.84274106237823,2,72.65,Stable,2.79
D0605,Jaunpur,Uttar Pradesh,0.7779,77.79,224042,0.1145,False,11.450000000000001,0,1797,28.12,0.193,31,True,28.120000000000005,51.66666666666667,50,44.70576911699229,1,58.4,Watchlist,8.03
D0606,Jhansi,Uttar Pradesh,0.8267,82.67,235451,0.1842,True,18.42,1,1453,41.88,0.076,25,False,41.88,41.66666666666667,0,32.55384984042006,1,71.26,Stable,2.18
D0607,Kannauj,Uttar Pradesh,0.8492,84.92,120485,0.226,False,22.6,0,585,76.6,0.0373,27,False,76.6,45.0,0,5.128173029122205,0,79.49,Stable,0.77
D0608,Kanpur Dehat,Uttar Pradesh,0.757,75.7,107161,0.1993,True,19.93,1,664,73.44,0.1303,55,True,73.44,91.66666666666666,50,31.022144268668974,1,61.83,Watchlist,4.97
D0609,Kanpur Nagar,Uttar Pradesh,0.773,77.3,30420,0.1064,False,10.639999999999999,0,1391,44.36,0.1997,30,False,44.36,50.0,0,44.58548381311737,1,70.18,Stable,5.96
D0610,Kasganj,Uttar Pradesh,0.8615,86.15,678458,0.1263,True,12.629999999999999,1,2092,16.32,0.0563,42,False,16.319999999999993,70.0,0,44.29757027912766,2,62.53,Watchlist,2.11
D0611,Kaushambi,Uttar Pradesh,0.9126,91.25999999999999,151482,0.2434,False,24.34,0,529,78.84,0.107,55,False,78.84,91.66666666666666,0,35.84935022919579,1,74.69,Stable,2.71
D0612,Kheri,Uttar Pradesh,0.7519,75.19,16450,0.2561,False,25.61,0,1572,37.12,0.1892,19,True,37.12,31.666666666666664,50,8.848272295185748,0,60.75,Watchlist,7.43
D0613,Kushinagar,Uttar Pradesh,0.9526,95.26,150117,0.2116,False,21.16,0,485,80.6,0.089,27,True,80.6,45.0,50,27.143416414482722,1,76.3,Stable,2.11
D0614,Lalitpur,Uttar Pradesh,0.9622,96.22,85413,0.0525,False,5.25,0,2346,6.16,0.2335,51,False,6.159999999999997,85.0,0,4.065853264538629,0,61.87,Watchlist,8.9
D0615,Lucknow,Uttar Pradesh,0.8061,80.61,82553,0.1314,False,13.139999999999999,0,495,80.2,0.1925,49,False,80.2,81.66666666666667,0,19.10994225204686,1,75.01,Stable,4.81
D0616,Maharajganj,Uttar Pradesh,0.8986,89.86,26652,0.2571,False,25.71,0,554,77.84,0.1842,39,False,77.84,65.0,0,9.843941246289678,0,77.81,Stable,4.09
D0617,Mahoba,Uttar Pradesh,0.7975,79.75,225404,0.1294,False,12.94,0,1716,31.36,0.1315,34,False,31.36,56.666666666666664,0,7.763865231650575,0,66.32,Watchlist,4.43
D0618,Mainpuri,Uttar Pradesh,0.7885,78.85,110598,0.1527,False,15.27,0,956,61.76,0.1811,17,False,61.76,28.333333333333332,0,8.221523328057504,0,77.55,Stable,4.07
D0619,Mathura,Uttar Pradesh,0.8443,84.43,72755,0.1143,False,11.43,0,2305,7.8,0.251,53,False,7.799999999999997,88.33333333333333,0,8.753761238536573,0,57.31,Watchlist,10.72
D0620,Mau,Uttar Pradesh,0.7684,76.84,43687,0.2645,False,26.450000000000003,0,2116,15.36,0.0691,27,False,15.36,45.0,0,9.014508861794884,0,61.17,Watchlist,2.68
D0621,Meerut,Uttar Pradesh,0.8056,80.56,195658,0.2989,False,29.89,0,1762,29.52,0.086,27,False,29.519999999999996,45.0,0,16.282721008699298,1,65.31,Watchlist,2.98
D0622,Mirzapur,Uttar Pradesh,0.8508,85.08,53232,0.0974,False,9.74,0,2080,16.8,0.069,14,False,16.799999999999997,23.333333333333332,0,8.901533946803164,0,69.76,Watchlist,2.09
D0623,Moradabad,Uttar Pradesh,0.8912,89.12,66962,0.1354,False,13.54,0,472,81.12,0.1782,53,False,81.12,88.33333333333333,0,6.632593517677712,0,76.74,Stable,4.14
D0624,Muzaffarnagar,Uttar Pradesh,0.9303,93.03,38899,0.2065,False,20.65,0,1393,44.28,0.1007,49,False,44.28,81.66666666666667,0,9.565033784556807,0,68.63,Watchlist,3.16
D0625,Pilibhit,Uttar Pradesh,0.9498,94.98,732925,0.163,True,16.3,1,2318,7.28,0.1153,13,False,7.280000000000001,21.666666666666668,0,51.25809144542829,2,69.62,Watchlist,3.5
D0626,Pratapgarh,Uttar Pradesh,0.7716,77.16,20929,0.2678,False,26.779999999999998,0,731,70.76,0.0705,45,False,70.76,75.0,0,41.86011746915213,1,70.57,Stable,2.07
D0627,Prayagraj,Uttar Pradesh,0.8007,80.07,104190,0.2959,False,29.59,0,1717,31.32,0.0646,36,False,31.319999999999993,60.0,0,11.225915417526211,0,63.41,Watchlist,2.36
D0628,Rae Bareli,Uttar Pradesh,0.8447,84.47,72321,0.1307,False,13.07,0,372,85.12,0.0597,58,False,85.12,96.66666666666667,0,9.360542430288099,0,75.16,Stable,1.48
D0629,Rampur,Uttar Pradesh,0.9686,96.86,127827,0.0864,False,8.64,0,2367,5.32,0.2704,33,False,5.319999999999993,55.00000000000001,0,38.46950706640261,1,65.84,Watchlist,9.24
D0630,Saharanpur,Uttar Pradesh,0.9131,91.31,45958,0.0646,False,6.460000000000001,0,1113,55.48,0.1638,20,False,55.48,33.33333333333333,0,11.804874547330067,0,80.29,Stable,3.23
D0631,Sambhal,Uttar Pradesh,0.8092,80.92,145387,0.0949,False,9.49,0,2148,14.08,0.0325,26,False,14.079999999999998,43.333333333333336,0,36.438379507999855,1,64.87,Watchlist,1.14
D0632,Sant Kabir Nagar,Uttar Pradesh,0.8052,80.52,157351,0.2492,False,24.92,0,942,62.32,0.0977,16,False,62.32,26.666666666666668,0,59.32410699107133,3,77.0,Stable,2.25
D0633,Shahjahanpur,Uttar Pradesh,0.9478,94.78,192776,0.0503,False,5.029999999999999,0,676,72.96,0.0267,46,False,72.96000000000001,76.66666666666667,0,47.87067920676199,2,79.42,Stable,0.55
D0634,Shamli,Uttar Pradesh,0.9882,98.82,125025,0.1772,False,17.72,0,2311,7.56,0.2252,55,False,7.560000000000002,91.66666666666666,0,7.5238520166955185,0,60.13,Watchlist,8.98
D0635,Shravasti,Uttar Pradesh,0.9031,90.31,53698,0.1433,False,14.330000000000002,0,1592,36.32,0.0437,26,False,36.32,43.333333333333336,0,25.547741298692998,1,72.52,Stable,1.2
D0636,Siddharthnagar,Uttar Pradesh,0.9097,90.97,113143,0.0869,True,8.690000000000001,1,760,69.6,0.0888,29,False,69.6,48.333333333333336,0,24.614180524535737,1,81.14,Stable,1.67
D0637,Sitapur,Uttar Pradesh,0.8835,88.35,219193,0.0957,False,9.569999999999999,0,996,60.16,0.0925,34,False,60.16,56.666666666666664,0,7.1310908725644095,0,76.61,Stable,2.16
D0638,Sonbhadra,Uttar Pradesh,0.8107,81.07,12939,0.1276,False,12.76,0,404,83.84,0.1091,58,False,83.84,96.66666666666667,0,7.6709237488704325,0,73.87,Stable,2.85
D0639,Sultanpur,Uttar Pradesh,0.9813,98.13,12975,0.0965,False,9.65,0,1065,57.4,0.1591,39,False,57.4,65.0,0,9.413148158966688,0,77.59,Stable,3.57
D0640,Unnao,Uttar Pradesh,0.9138,91.38,230405,0.0817,False,8.17,0,1104,55.84,0.1381,59,False,55.84,98.33333333333333,0,53.34496286814384,3,70.4,Stable,4.09
D0641,Varanasi,Uttar Pradesh,0.9763,97.63,355405,0.0763,True,7.630000000000001,1,1288,48.48,0.1743,19,False,48.48,31.666666666666664,0,30.396866466337773,1,80.51,Stable,3.4
D0642,Almora,Uttarakhand,0.7608,76.08,228631,0.2466,False,24.66,0,2024,19.04,0.2474,57,False,19.040000000000006,95.0,0,38.18730125729727,2,54.64,Watchlist,11.22
D0643,Bageshwar,Uttarakhand,0.7567,75.67,150338,0.1048,False,10.48,0,1403,43.88,0.0293,37,False,43.88,61.66666666666667,0,8.063748381961965,0,67.85,Watchlist,0.94
D0644,Chamoli,Uttarakhand,0.9115,91.14999999999999,85409,0.2272,False,22.720000000000002,0,1147,54.12,0.1228,41,True,54.12,68.33333333333333,50,10.836048924946464,0,64.72,Watchlist,4.33
D0645,Champawat,Uttarakhand,0.8885,88.85,166363,0.2861,False,28.610000000000003,0,2390,4.4,0.07,31,False,4.400000000000006,51.66666666666667,0,30.691303918996024,1,60.71,Watchlist,2.75
D0646,Dehradun,Uttarakhand,0.7862,78.62,88639,0.2982,False,29.82,0,1109,55.64,0.0357,19,False,55.64,31.666666666666664,0,55.75613204029604,2,73.27,Stable,0.95
D0647,Haridwar,Uttarakhand,0.9661,96.61,225343,0.1268,False,12.68,0,1034,58.64,0.1727,13,False,58.64,21.666666666666668,0,8.829991997877265,0,83.49,Stable,2.85
D0648,Nainital,Uttarakhand,0.8109,81.08999999999999,506012,0.0674,True,6.74,1,1057,57.72,0.1772,57,False,57.72,95.0,0,49.241003465053744,1,68.5,Watchlist,5.58
D0649,Pauri Garhwal,Uttarakhand,0.8276,82.76,266555,0.1507,False,15.07,0,1404,43.84,0.1724,13,True,43.84,21.666666666666668,50,4.681483789351702,0,67.78,Watchlist,5.55
D0650,Pithoragarh,Uttarakhand,0.8698,86.98,221318,0.1773,False,17.73,0,2113,15.48,0.3297,53,False,15.480000000000004,88.33333333333333,0,11.216832116296153,0,59.05,Watchlist,13.5
D0651,Rudraprayag,Uttarakhand,0.9639,96.39,22838,0.1031,False,10.31,0,815,67.4,0.1519,52,False,67.4,86.66666666666667,0,10.011819599165523,0,76.22,Stable,3.61
D0652,Tehri Garhwal,Uttarakhand,0.9543,95.43,161188,0.1097,False,10.97,0,685,72.6,0.0575,15,False,72.6,25.0,0,7.577605365582837,0,86.38,Stable,0.78
D0653,Udham Singh Nagar,Uttarakhand,0.8042,80.42,236610,0.0547,False,5.47,0,736,70.56,0.1944,27,False,70.56,45.0,0,3.0690021865363466,0,79.2,Stable,4.04
D0654,Uttarkashi,Uttarakhand,0.8471,84.71,70468,0.0922,False,9.22,0,2348,6.08,0.2219,52,False,6.079999999999998,86.66666666666667,0,10.594999401450654,0,57.55,Watchlist,9.42
D0655,Alipurduar,West Bengal,0.8644,86.44,89936,0.1091,False,10.91,0,1835,26.6,0.2144,51,False,26.599999999999994,85.0,0,7.963903719949876,0,63.2,Watchlist,7.89
D0656,Bankura,West Bengal,0.8375,83.75,198195,0.2742,False,27.42,0,1088,56.48,0.1637,25,False,56.48,41.66666666666667,0,10.336411735385534,0,73.88,Stable,4.28
D0657,Birbhum,West Bengal,0.87,87.0,277579,0.2,False,20.0,0,1584,36.64,0.1754,19,False,36.64,31.666666666666664,0,8.600753074513962,0,72.51,Stable,4.82
D0658,Cooch Behar,West Bengal,0.8058,80.58,73631,0.2889,False,28.89,0,580,76.8,0.0769,12,False,76.8,20.0,0,10.609251323175378,0,81.04,Stable,1.46
D0659,Dakshin Dinajpur,West Bengal,0.8799,87.99,589570,0.0982,True,9.82,1,544,78.24,0.1204,42,False,78.24,70.0,0,46.18564750557009,2,78.98,Stable,2.53
D0660,Darjeeling,West Bengal,0.9468,94.67999999999999,289774,0.1744,True,17.44,1,688,72.48,0.0756,33,False,72.48,55.00000000000001,0,23.23543347035153,1,80.66,Stable,1.46
D0661,Hooghly,West Bengal,0.8973,89.73,30147,0.0692,False,6.92,0,1478,40.88,0.0801,31,False,40.88,51.66666666666667,0,10.19697118135959,0,73.35,Stable,2.13
D0662,Howrah,West Bengal,0.9038,90.38000000000001,237919,0.2131,True,21.310000000000002,1,1461,41.56,0.0613,23,False,41.56,38.333333333333336,0,29.420883411862864,1,73.56,Stable,1.62
D0663,Jalpaiguri,West Bengal,0.9687,96.87,206307,0.2995,False,29.95,0,2304,7.84,0.1296,51,False,7.840000000000003,85.0,0,33.31928191831715,1,58.78,Watchlist,5.34
D0664,Jhargram,West Bengal,0.8227,82.27,135309,0.1456,False,14.56,0,761,69.56,0.0318,18,False,69.56,30.0,0,38.00727533693704,1,80.39,Stable,0.62
D0665,Kalimpong,West Bengal,0.8489,84.89,194359,0.1235,False,12.35,0,2335,6.6,0.2315,56,False,6.599999999999994,93.33333333333333,0,35.9966660834972,1,56.26,Watchlist,10.13
D0666,Kolkata,West Bengal,0.8329,83.28999999999999,53440,0.0773,False,7.7299999999999995,0,1741,30.36,0.2376,26,False,30.36,43.333333333333336,0,36.72500691472629,1,69.92,Watchlist,7.15
D0667,Malda,West Bengal,0.9079,90.79,143920,0.1335,True,13.350000000000001,1,1483,40.68,0.1514,59,False,40.68,98.33333333333333,0,43.459166946609976,1,65.65,Watchlist,5.2
D0668,Murshidabad,West Bengal,0.962,96.2,255056,0.0601,False,6.01,0,1734,30.64,0.0791,34,False,30.64,56.666666666666664,0,12.188950750832928,0,72.12,Stable,2.21
D0669,Nadia,West Bengal,0.7647,76.47,175596,0.0938,False,9.379999999999999,0,2383,4.68,0.0485,24,False,4.680000000000007,40.0,0,26.98961176990965,1,61.7,Watchlist,1.86
D0670,North 24 Parganas,West Bengal,0.813,81.3,58972,0.1551,False,15.509999999999998,0,904,63.84,0.1803,59,False,63.84,98.33333333333333,0,4.77810122834719,0,68.27,Watchlist,5.72
D0671,Paschim Bardhaman,West Bengal,0.844,84.39999999999999,41371,0.0978,False,9.78,0,710,71.6,0.1988,43,False,71.6,71.66666666666667,0,10.225466012770585,0,76.0,Stable,4.77
D0672,Paschim Medinipur,West Bengal,0.9593,95.93,156319,0.1783,False,17.83,0,1561,37.56,0.1668,47,True,37.56,78.33333333333333,50,47.96030299649709,1,61.24,Watchlist,6.47
D0673,Purba Bardhaman,West Bengal,0.8858,88.58,139896,0.1781,False,17.810000000000002,0,750,70.0,0.0654,22,False,70.0,36.666666666666664,0,11.095851997994462,0,80.9,Stable,1.25
D0674,Purba Medinipur,West Bengal,0.8539,85.39,107993,0.2067,False,20.669999999999998,0,887,64.52,0.1817,13,False,64.52000000000001,21.666666666666668,0,59.5020532001208,2,80.4,Stable,3.56
D0675,Purulia,West Bengal,0.9488,94.88,81664,0.0863,False,8.63,0,518,79.28,0.1542,26,True,79.28,43.333333333333336,50,22.24229230586642,1,77.99,Stable,3.39
D0676,South 24 Parganas,West Bengal,0.7798,77.98,75557,0.1159,False,11.59,0,1559,37.64,0.2694,42,False,37.64,70.0,0,9.276720223496195,0,65.57,Watchlist,9.28
D0677,Uttar Dinajpur,West Bengal,0.8473,84.73,234280,0.258,False,25.8,0,2456,1.76,0.3418,56,False,1.7600000000000051,93.33333333333333,0,32.22738217036249,1,52.99,Watchlist,16.07
D0678,Nicobar,Andaman and Nicobar Islands,0.9443,94.43,236334,0.2228,False,22.28,0,1071,57.16,0.0328,38,False,57.16,63.33333333333333,0,7.571081009677284,0,74.78,Stable,0.83
D0679,North and Middle Andaman,Andaman and Nicobar Islands,0.8173,81.73,131805,0.128,False,12.8,0,1825,27.0,0.1474,15,False,27.0,25.0,0,7.0429910756666825,0,70.6,Stable,4.33
D0680,South Andaman,Andaman and Nicobar Islands,0.8939,89.39,168273,0.1072,False,10.72,0,1254,49.84,0.0622,30,False,49.84,50.0,0,45.24180279614396,2,75.17,Stable,1.54
D0681,Chandigarh,Chandigarh,0.8559,85.59,28561,0.052,False,5.2,0,410,83.6,0.1806,12,False,83.6,20.0,0,39.06846152660714,2,87.8,Stable,2.2
D0682,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,0.8619,86.19,192203,0.1271,False,12.709999999999999,0,1680,32.8,0.2793,47,False,32.8,78.33333333333333,0,6.108593909626707,0,65.4,Watchlist,9.66
D0683,Daman,Dadra and Nagar Haveli and Daman and Diu,0.9002,90.02,61956,0.1296,False,12.959999999999999,0,1318,47.28,0.0847,58,False,47.28,96.66666666666667,0,3.5000063933514265,0,67.38,Watchlist,2.76
D0684,Diu,Dadra and Nagar Haveli and Daman and Diu,0.818,81.8,93853,0.2232,False,22.32,0,1819,27.24,0.0749,48,False,27.239999999999995,80.0,0,7.638159743000575,0,61.0,Watchlist,2.92
D0685,Anantnag,Jammu and Kashmir,0.7892,78.92,195226,0.2177,False,21.77,0,2385,4.6,0.2744,21,False,4.599999999999994,35.0,0,7.5349161026530345,0,61.31,Watchlist,10.62
D0686,Bandipora,Jammu and Kashmir,0.9621,96.21,108647,0.2659,False,26.590000000000003,0,821,67.16,0.1927,16,False,67.16,26.666666666666668,0,18.897833512237483,1,82.66,Stable,3.34
D0687,Baramulla,Jammu and Kashmir,0.7671,76.71,50288,0.1683,False,16.830000000000002,0,1939,22.44,0.2191,52,True,22.439999999999998,86.66666666666667,50,11.374677501299875,0,50.6,Watchlist,10.82
D0688,Budgam,Jammu and Kashmir,0.7772,77.72,91676,0.2396,False,23.96,0,2041,18.36,0.242,40,False,18.36,66.66666666666666,0,9.988690921842066,0,59.31,Watchlist,9.85
D0689,Doda,Jammu and Kashmir,0.8583,85.83,140750,0.2671,False,26.71,0,1487,40.52,0.0287,32,False,40.52,53.333333333333336,0,40.012126091875345,1,68.87,Watchlist,0.89
D0690,Ganderbal,Jammu and Kashmir,0.9316,93.16,74123,0.1127,True,11.27,1,792,68.32,0.0261,40,False,68.32,66.66666666666666,0,19.137844936666983,1,78.34,Stable,0.57
D0691,Jammu,Jammu and Kashmir,0.7842,78.42,34150,0.2064,False,20.64,0,1831,26.76,0.1152,57,False,26.760000000000005,95.0,0,27.699578162104583,1,57.87,Watchlist,4.85
D0692,Kathua,Jammu and Kashmir,0.9338,93.38,193403,0.1763,False,17.630000000000003,0,975,61.0,0.0573,38,False,61.0,63.33333333333333,0,50.55897689113387,2,76.12,Stable,1.37
D0693,Kishtwar,Jammu and Kashmir,0.9796,97.96000000000001,74100,0.1298,False,12.98,0,814,67.44,0.0273,23,False,67.44,38.333333333333336,0,26.61756861889759,1,83.55,Stable,0.45
D0694,Kulgam,Jammu and Kashmir,0.9414,94.14,81083,0.1056,False,10.56,0,2468,1.28,0.1041,56,False,1.2800000000000011,93.33333333333333,0,11.195522118726043,0,57.98,Watchlist,4.37
D0695,Kupwara,Jammu and Kashmir,0.834,83.39999999999999,159193,0.0958,False,9.58,0,2031,18.76,0.1186,22,False,18.760000000000005,36.666666666666664,0,10.05821402574514,0,67.77,Watchlist,3.82
D0696,Poonch,Jammu and Kashmir,0.9253,92.53,185583,0.2283,False,22.830000000000002,0,446,82.16,0.182,30,False,82.16,50.0,0,7.732168106848655,0,82.37,Stable,3.21
D0697,Pulwama,Jammu and Kashmir,0.8154,81.54,189856,0.2834,False,28.34,0,811,67.56,0.1078,45,False,67.56,75.0,0,8.718456409227395,0,70.85,Stable,3.14
D0698,Rajouri,Jammu and Kashmir,0.9797,97.97,13949,0.1594,False,15.939999999999998,0,771,69.16,0.1778,54,True,69.16,90.0,50,7.323308387146818,0,68.29,Watchlist,5.64
D0699,Ramban,Jammu and Kashmir,0.7642,76.42,77154,0.2052,True,20.52,1,1725,31.0,0.2063,58,False,31.0,96.66666666666667,0,20.52553450542401,1,58.1,Watchlist,8.64
D0700,Reasi,Jammu and Kashmir,0.8872,88.72,22116,0.2415,False,24.15,0,1494,40.24,0.0635,26,False,40.24,43.333333333333336,0,9.759840881290186,0,71.55,Stable,1.81
D0701,Samba,Jammu and Kashmir,0.9106,91.06,50534,0.0962,False,9.62,0,2235,10.6,0.3422,12,False,10.599999999999994,20.0,0,32.216123764709465,1,70.53,Stable,10.08
D0702,Shopian,Jammu and Kashmir,0.8256,82.56,195218,0.0685,False,6.8500000000000005,0,2085,16.6,0.1585,26,True,16.599999999999994,43.333333333333336,50,11.992615074689224,0,58.89,Watchlist,6.52
D0703,Srinagar,Jammu and Kashmir,0.9373,93.73,163812,0.1283,False,12.83,0,1151,53.96,0.0625,52,False,53.96,86.66666666666667,0,11.499617128979116,0,71.68,Stable,1.77
D0704,Udhampur,Jammu and Kashmir,0.8732,87.32,104425,0.1933,False,19.33,0,501,79.96,0.1154,18,True,79.96000000000001,30.0,50,27.360211060306643,1,76.29,Stable,2.74
D0705,Kargil,Ladakh,0.8938,89.38000000000001,130682,0.1576,False,15.76,0,1630,34.8,0.1551,34,False,34.8,56.666666666666664,0,26.559026024133054,1,69.65,Watchlist,4.71
