district_id,district_name,state,year,fingerprint_updates,iris_updates,photo_updates,total_biometric_updates,child_biometric_updates,senior_biometric_updates,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,last_update_gap_months,child_refresh_gap_months,anomaly_detected,authentication_success_rate
D0037,Dibrugarh,Assam,2022,117933,30299,30104,178336,10310,4295,2387,4.52,0.2355,30,57,False,0.7645
D0037,Dibrugarh,Assam,2023,112370,64696,100538,277604,26755,4286,1131,54.76,0.1532,19,20,False,0.8468
D0037,Dibrugarh,Assam,2024,61951,43727,71167,176845,11877,11228,943,62.28,0.0668,31,18,False,0.9332
D0037,Dibrugarh,Assam,2025,24025,9177,35345,68547,10632,5459,834,66.64,0.136,35,34,False,0.864
D0038,Goalpara,Assam,2020,54375,73899,174986,303260,47676,21617,416,83.36,0.0713,38,31,False,0.9287
D0038,Goalpara,Assam,2021,163360,92257,185315,440932,15928,15650,1674,33.04,0.1487,18,20,False,0.8513
D0038,Goalpara,Assam,2022,97885,134651,114737,347273,16237,16212,1145,54.2,0.1199,17,44,False,0.8801
D0038,Goalpara,Assam,2023,55277,50775,104459,210511,55394,12751,1994,20.24,0.0897,43,50,False,0.9103
D0038,Goalpara,Assam,2024,36023,127161,183718,346902,40600,12935,1826,26.96,0.1511,36,58,True,0.8489
D0038,Goalpara,Assam,2025,123943,74652,161278,359873,19751,13545,465,81.4,0.1166,21,34,False,0.8834
D0039,Golaghat,Assam,2020,272620,50678,142248,465546,54843,31680,1736,30.56,0.1191,12,58,False,0.8809
D0039,Golaghat,Assam,2021,238012,116847,96639,451498,47339,31581,581,76.76,0.1818,28,26,False,0.8182
D0039,Golaghat,Assam,2022,239337,116897,230718,586952,27344,29969,549,78.04,0.1702,31,26,False,0.8298
D0039,Golaghat,Assam,2023,146218,105013,213716,464947,78177,16836,427,82.92,0.1971,16,54,False,0.8029
D0039,Golaghat,Assam,2024,215322,68732,133942,417996,34098,17706,463,81.48,0.023,41,17,False,0.977
D0039,Golaghat,Assam,2025,299280,126641,154113,580034,27738,23203,1080,56.8,0.1738,23,57,False,0.8262
D0040,Hailakandi,Assam,2020,53259,87090,204254,344603,62717,21660,546,78.16,0.1806,36,53,True,0.8194
D0040,Hailakandi,Assam,2021,192284,50911,154793,397988,46250,12952,1525,39.0,0.0872,8,41,False,0.9128
D0040,Hailakandi,Assam,2022,111691,63407,66727,241825,17843,27689,1401,43.96,0.1056,18,46,False,0.8944
D0040,Hailakandi,Assam,2023,129029,141278,214234,484541,67355,23513,2016,19.36,0.2774,16,20,False,0.7226
D0040,Hailakandi,Assam,2024,182123,56461,110297,348881,22392,17399,1782,28.72,0.1186,26,14,False,0.8814
D0040,Hailakandi,Assam,2025,149604,76834,105161,331599,72372,18692,2054,17.84,0.0697,14,30,False,0.9303
D0041,Jorhat,Assam,2020,46218,166415,203656,416289,23709,31733,1507,39.72,0.0814,29,58,False,0.9186
D0041,Jorhat,Assam,2021,134344,122256,114717,371317,41160,33294,401,83.96,0.1729,33,31,False,0.8271
D0041,Jorhat,Assam,2022,160452,79072,200055,439579,58980,18016,814,67.44,0.0722,25,29,True,0.9278
D0041,Jorhat,Assam,2023,128531,63372,94795,286698,41735,24467,2018,19.28,0.0453,41,24,False,0.9547
D0041,Jorhat,Assam,2024,272093,46012,132246,450351,59068,28520,1874,25.04,0.0527,41,59,False,0.9473
D0041,Jorhat,Assam,2025,329011,76772,114820,520603,23201,18393,720,71.2,0.0557,32,53,False,0.9443
D0042,Kamrup,Assam,2020,168375,132435,103720,404530,78422,44669,906,63.76,0.1208,28,17,False,0.8792
D0042,Kamrup,Assam,2021,95152,170860,225966,491978,79742,44118,2024,19.04,0.2325,31,37,False,0.7675
D0042,Kamrup,Assam,2022,225514,86465,148442,460421,52169,34564,913,63.48,0.1425,20,48,False,0.8575
D0042,Kamrup,Assam,2023,114639,41150,189204,344993,92369,39289,2202,11.92,0.0745,36,20,False,0.9255
D0042,Kamrup,Assam,2024,254134,117432,218789,590355,91362,32272,1761,29.56,0.2324,31,39,True,0.7676
D0042,Kamrup,Assam,2025,201439,185598,245930,632967,51631,29542,401,83.96,0.1947,13,51,False,0.8053
D0043,Kamrup Metropolitan,Assam,2020,106067,49489,170997,326553,59904,16025,2150,14.0,0.1627,10,48,False,0.8373
D0043,Kamrup Metropolitan,Assam,2021,209284,75402,66701,351387,17525,16789,945,62.2,0.121,31,32,False,0.879
D0043,Kamrup Metropolitan,Assam,2022,64437,75650,164588,304675,22191,17194,1374,45.04,0.0979,22,58,False,0.9021
D0043,Kamrup Metropolitan,Assam,2023,56897,63472,181471,301840,59658,11862,2164,13.44,0.0657,26,47,False,0.9343
D0043,Kamrup Metropolitan,Assam,2024,97142,25594,160453,283189,36023,18555,668,73.28,0.1825,45,57,False,0.8175
D0043,Kamrup Metropolitan,Assam,2025,195175,22330,58471,275976,23202,9563,2262,9.52,0.2128,39,39,False,0.7872
D0044,Karbi Anglong,Assam,2020,113919,167533,213366,494818,26292,20777,1849,26.04,0.0535,29,26,False,0.9465
D0044,Karbi Anglong,Assam,2021,178743,107926,246303,532972,71745,37519,2273,9.08,0.1908,42,21,False,0.8092
D0044,Karbi Anglong,Assam,2022,189727,139190,232035,560952,34659,14418,592,76.32,0.1894,31,31,False,0.8106
D0044,Karbi Anglong,Assam,2023,282704,146701,268663,698068,37623,12661,1581,36.76,0.111,45,47,False,0.889
D0044,Karbi Anglong,Assam,2024,56805,170962,268451,496218,56560,23136,1607,35.72,0.0808,46,41,False,0.9192
D0044,Karbi Anglong,Assam,2025,99475,144280,133686,377441,33136,26991,2049,18.04,0.2021,23,23,False,0.7979
D0045,Karimganj,Assam,2020,295250,75544,265450,636244,47838,24584,905,63.8,0.0419,10,35,False,0.9581
D0045,Karimganj,Assam,2021,225459,192719,193017,611195,71126,17812,1118,55.28,0.041,10,44,False,0.959
D0045,Karimganj,Assam,2022,238146,74615,301933,614694,65058,46534,730,70.8,0.1011,22,15,False,0.8989
D0045,Karimganj,Assam,2023,284687,28366,282686,595739,82033,20717,827,66.92,0.1181,46,28,True,0.8819
D0045,Karimganj,Assam,2024,239848,76227,103305,419380,50058,28775,432,82.72,0.0789,45,24,False,0.9211
D0045,Karimganj,Assam,2025,206471,199225,294994,700690,83333,33159,1460,41.6,0.036,39,47,False,0.964
D0046,Kokrajhar,Assam,2020,18698,22888,44688,86274,8683,5678,1990,20.4,0.0525,8,49,False,0.9475
D0046,Kokrajhar,Assam,2021,117123,54292,75085,246500,26874,5971,785,68.6,0.061,25,37,False,0.939
D0046,Kokrajhar,Assam,2022,108505,40161,55760,204426,29820,5003,534,78.64,0.0982,35,56,False,0.9018
D0046,Kokrajhar,Assam,2023,93862,32665,97092,223619,17272,14703,982,60.72,0.0933,39,32,False,0.9067
D0046,Kokrajhar,Assam,2024,78836,36149,77112,192097,11044,8815,1439,42.44,0.0496,26,48,False,0.9504
D0046,Kokrajhar,Assam,2025,92357,48204,36034,176595,18017,9877,993,60.28,0.173,8,38,False,0.827
D0047,Lakhimpur,Assam,2020,184439,88342,149124,421905,24243,20645,2416,3.36,0.0394,41,30,False,0.9606
D0047,Lakhimpur,Assam,2021,185091,69638,132425,387154,51981,6818,520,79.2,0.1024,23,15,False,0.8976
D0047,Lakhimpur,Assam,2022,118424,33189,132287,283900,23333,24919,508,79.68,0.1657,25,17,False,0.8343
D0047,Lakhimpur,Assam,2023,189232,40186,51904,281322,42612,9829,2086,16.56,0.1292,13,15,False,0.8708
D0047,Lakhimpur,Assam,2024,95177,80763,142418,318358,14892,6348,1569,37.24,0.2725,33,27,False,0.7275
D0047,Lakhimpur,Assam,2025,145303,99715,68338,313356,30322,21426,2482,0.72,0.1124,33,46,False,0.8876
D0048,Morigaon,Assam,2020,168590,200190,293223,662003,37887,37961,1326,46.96,0.0346,38,17,False,0.9654
D0048,Morigaon,Assam,2021,108292,179900,109931,398123,37322,16743,1171,53.16,0.1876,16,57,False,0.8124
D0048,Morigaon,Assam,2022,359128,160581,319913,839622,94292,18782,1593,36.28,0.1065,45,18,False,0.8935
D0048,Morigaon,Assam,2023,429719,196712,149874,776305,79486,35507,2339,6.44,0.0936,23,50,False,0.9064
D0048,Morigaon,Assam,2024,188605,108201,320878,617684,73212,42308,2155,13.8,0.079,16,53,False,0.921
D0048,Morigaon,Assam,2025,405802,220441,245559,871802,92224,38887,1670,33.2,0.1038,14,49,False,0.8962
D0049,Nagaon,Assam,2020,199028,148834,137312,485174,48686,21029,748,70.08,0.198,12,14,False,0.802
D0049,Nagaon,Assam,2021,265998,101779,109872,477649,70260,29384,428,82.88,0.1658,46,55,False,0.8342
D0049,Nagaon,Assam,2022,188671,135663,91038,415372,24375,11585,2062,17.52,0.1991,22,52,False,0.8009
D0049,Nagaon,Assam,2023,219783,106012,107919,433714,28173,14180,2413,3.48,0.1059,13,36,False,0.8941
D0049,Nagaon,Assam,2024,231846,84779,225967,542592,32078,26195,1849,26.04,0.1216,47,25,False,0.8784
D0049,Nagaon,Assam,2025,60160,68915,193589,322664,20688,26121,2016,19.36,0.0891,45,30,False,0.9109
D0050,Nalbari,Assam,2020,62894,39755,47503,150152,10934,3669,2056,17.76,0.1567,45,29,False,0.8433
D0050,Nalbari,Assam,2021,22835,47793,62454,133082,11458,8078,1574,37.04,0.1694,8,53,False,0.8306
D0050,Nalbari,Assam,2022,31315,38005,53045,122365,16016,9876,2338,6.48,0.0446,36,44,False,0.9554
D0050,Nalbari,Assam,2023,61617,44039,55298,160954,18612,8083,2303,7.88,0.0878,30,47,False,0.9122
D0050,Nalbari,Assam,2024,65069,32240,67925,165234,16117,7559,2465,1.4,0.1923,10,20,True,0.8077
D0050,Nalbari,Assam,2025,48642,28401,70514,147557,17771,8260,564,77.44,0.1444,39,21,True,0.8556
D0051,Sivasagar,Assam,2020,108294,58107,154394,320795,38205,48142,1153,53.88,0.1536,45,54,False,0.8464
D0051,Sivasagar,Assam,2021,60312,77203,324716,462231,73837,12497,2307,7.72,0.2595,40,58,False,0.7405
D0051,Sivasagar,Assam,2022,328077,195830,85819,609726,66211,23516,1917,23.32,0.2381,36,49,True,0.7619
D0051,Sivasagar,Assam,2023,201895,180230,260970,643095,59082,17628,377,84.92,0.1907,24,14,False,0.8093
D0051,Sivasagar,Assam,2024,371137,132234,252437,755808,56725,25697,1400,44.0,0.058,23,57,False,0.942
D0051,Sivasagar,Assam,2025,144549,96671,320547,561767,60073,38092,1146,54.16,0.0882,43,55,False,0.9118
D0052,Sonitpur,Assam,2020,49954,40440,51923,142317,27528,4662,913,63.48,0.0898,44,44,False,0.9102
D0052,Sonitpur,Assam,2021,38865,24574,83946,147385,16669,11985,1886,24.56,0.1817,44,30,False,0.8183
D0052,Sonitpur,Assam,2022,97438,60059,92041,249538,8677,10534,2042,18.32,0.0547,22,54,False,0.9453
D0052,Sonitpur,Assam,2023,115932,57483,105760,279175,13121,9176,479,80.84,0.157,29,58,False,0.843
D0052,Sonitpur,Assam,2024,74486,46682,85960,207128,12020,15492,656,73.76,0.0243,29,40,False,0.9757
D0052,Sonitpur,Assam,2025,130640,66846,81646,279132,18285,10813,1106,55.76,0.0678,20,52,False,0.9322
D0053,Tinsukia,Assam,2020,100349,58660,179787,338796,38163,34785,435,82.6,0.0379,13,57,False,0.9621
D0053,Tinsukia,Assam,2021,295722,30641,254279,580642,21253,32174,870,65.2,0.1751,40,13,False,0.8249
D0053,Tinsukia,Assam,2022,314508,145729,224278,684515,67693,26275,742,70.32,0.1697,9,39,False,0.8303
D0053,Tinsukia,Assam,2023,333465,158032,67047,558544,65993,36807,2483,0.68,0.034,9,39,False,0.966
D0053,Tinsukia,Assam,2024,272724,66683,216262,555669,68410,37140,1941,22.36,0.0565,6,34,False,0.9435
D0053,Tinsukia,Assam,2025,224584,74995,140168,439747,23750,27006,1487,40.52,0.0499,30,39,False,0.9501
D0054,Udalguri,Assam,2020,117802,36332,126499,280633,49366,27124,578,76.88,0.0681,21,57,False,0.9319
D0054,Udalguri,Assam,2021,143061,74811,175625,393497,46746,22323,976,60.96,0.0948,32,59,False,0.9052
D0054,Udalguri,Assam,2022,267603,110496,202140,580239,38717,37443,2446,2.16,0.0348,35,53,False,0.9652
D0054,Udalguri,Assam,2023,207355,159825,233279,600459,72857,19555,907,63.72,0.0325,44,55,False,0.9675
D0054,Udalguri,Assam,2024,147655,36651,95538,279844,62927,19907,864,65.44,0.0271,8,36,False,0.9729
D0054,Udalguri,Assam,2025,277464,114826,257470,649760,38507,22707,1889,24.44,0.0878,23,24,False,0.9122
D0055,Araria,Bihar,2020,73646,115444,81335,270425,35800,10532,879,64.84,0.0251,23,54,False,0.9749
D0055,Araria,Bihar,2021,211052,114307,144837,470196,27662,17400,1534,38.64,0.1929,46,59,False,0.8071
D0055,Araria,Bihar,2022,85402,35243,103014,223659,53578,12812,1576,36.96,0.2558,40,42,True,0.7442
D0055,Araria,Bihar,2023,137508,104844,190876,433228,57280,7813,812,67.52,0.0727,10,31,False,0.9273
D0055,Araria,Bihar,2024,185680,38533,94331,318544,43555,25566,2111,15.56,0.2278,21,35,True,0.7722
D0055,Araria,Bihar,2025,246565,108958,87292,442815,61814,9538,466,81.36,0.1654,45,53,False,0.8346
D0056,Arwal,Bihar,2020,129980,60115,296008,486103,84320,13854,1535,38.6,0.133,39,22,False,0.867
D0056,Arwal,Bihar,2021,220998,164957,166624,552579,75897,25173,941,62.36,0.1003,44,43,False,0.8997
D0056,Arwal,Bihar,2022,224375,87020,194406,505801,74153,36390,1982,20.72,0.3488,25,42,False,0.6512
D0056,Arwal,Bihar,2023,157615,46562,93204,297381,53898,44434,1414,43.44,0.0859,43,21,False,0.9141
D0056,Arwal,Bihar,2024,281088,166833,214739,662660,63406,23761,2249,10.04,0.3198,25,54,False,0.6802
D0056,Arwal,Bihar,2025,326039,75522,246172,647733,61889,17056,1279,48.84,0.097,40,19,False,0.903
D0057,Aurangabad,Bihar,2020,407955,74120,276725,758800,82978,31057,1563,37.48,0.157,24,58,False,0.843
D0057,Aurangabad,Bihar,2021,185085,48443,208923,442451,42254,34531,869,65.24,0.1157,35,31,False,0.8843
D0057,Aurangabad,Bihar,2022,392447,192143,182269,766859,102929,39249,530,78.8,0.1264,41,18,False,0.8736
D0057,Aurangabad,Bihar,2023,104659,135326,276108,516093,21205,27114,1907,23.72,0.23,39,53,False,0.77
D0057,Aurangabad,Bihar,2024,190534,164293,204424,559251,82069,36680,1043,58.28,0.1941,46,43,False,0.8059
D0057,Aurangabad,Bihar,2025,326652,89033,112765,528450,30463,20970,771,69.16,0.0893,42,14,False,0.9107
D0058,Banka,Bihar,2020,149437,25739,61416,236592,36349,9321,371,85.16,0.0684,46,31,False,0.9316
D0058,Banka,Bihar,2021,149090,73853,48511,271454,40184,18652,1315,47.4,0.1005,8,14,False,0.8995
D0058,Banka,Bihar,2022,145896,47625,130535,324056,26394,4421,720,71.2,0.1732,40,59,True,0.8268
D0058,Banka,Bihar,2023,34287,62647,52878,149812,32402,17123,770,69.2,0.0914,39,40,False,0.9086
D0058,Banka,Bihar,2024,130448,76879,98493,305820,40529,17057,1375,45.0,0.1113,6,44,False,0.8887
D0058,Banka,Bihar,2025,54602,36908,38407,129917,39745,12019,1562,37.52,0.1868,25,22,False,0.8132
D0059,Begusarai,Bihar,2020,81361,118720,116485,316566,23177,34393,2449,2.04,0.1855,16,46,False,0.8145
D0059,Begusarai,Bihar,2021,202015,120856,175730,498601,49862,34647,456,81.76,0.1497,27,14,False,0.8503
D0059,Begusarai,Bihar,2022,209621,125164,79194,413979,29141,35727,915,63.4,0.0968,35,15,False,0.9032
D0059,Begusarai,Bihar,2023,81118,60964,178540,320622,51451,29067,1766,29.36,0.0466,11,30,False,0.9534
D0059,Begusarai,Bihar,2024,141092,140978,128411,410481,40637,16766,1485,40.6,0.1394,39,29,False,0.8606
D0059,Begusarai,Bihar,2025,51152,77215,228850,357217,57670,30724,1092,56.32,0.1207,24,28,False,0.8793
D0060,Bhagalpur,Bihar,2020,181900,87238,61349,330487,14893,20778,1540,38.4,0.0415,6,47,False,0.9585
D0060,Bhagalpur,Bihar,2021,164879,23009,80899,268787,22159,20374,797,68.12,0.0387,47,12,False,0.9613
D0060,Bhagalpur,Bihar,2022,102515,45139,132845,280499,16250,15869,2402,3.92,0.1844,39,12,False,0.8156
D0060,Bhagalpur,Bihar,2023,38933,63152,87674,189759,41380,12887,1100,56.0,0.0667,36,16,False,0.9333
D0060,Bhagalpur,Bihar,2024,131129,63236,63867,258232,35820,5536,2276,8.96,0.1767,39,40,False,0.8233
D0060,Bhagalpur,Bihar,2025,138393,74004,102002,314399,45722,21679,625,75.0,0.0722,29,42,True,0.9278
D0061,Bhojpur,Bihar,2020,50239,88531,129381,268151,9990,14595,2085,16.6,0.1131,32,37,False,0.8869
D0061,Bhojpur,Bihar,2021,111910,76489,122704,311103,14133,9313,1505,39.8,0.0563,13,47,False,0.9437
D0061,Bhojpur,Bihar,2022,126982,36354,95084,258420,13703,7945,1686,32.56,0.0334,36,52,False,0.9666
D0061,Bhojpur,Bihar,2023,39517,36222,46791,122530,40840,5551,1746,30.16,0.0802,26,41,True,0.9198
D0061,Bhojpur,Bihar,2024,101793,49373,41922,193088,39846,17775,1451,41.96,0.079,7,25,False,0.921
D0061,Bhojpur,Bihar,2025,66097,88548,98878,253523,35561,11564,1674,33.04,0.0537,33,27,False,0.9463
D0062,Buxar,Bihar,2020,208638,134816,236951,580405,90864,39767,1011,59.56,0.0988,15,42,False,0.9012
D0062,Buxar,Bihar,2021,360678,188495,262343,811516,28130,12165,759,69.64,0.0251,10,54,False,0.9749
D0062,Buxar,Bihar,2022,153945,110184,235518,499647,27716,18740,2179,12.84,0.2552,18,28,False,0.7448
D0062,Buxar,Bihar,2023,160195,205152,306511,671858,37463,19168,1573,37.08,0.3228,32,58,False,0.6772
D0062,Buxar,Bihar,2024,265761,151867,121285,538913,79364,44257,843,66.28,0.0945,20,42,False,0.9055
D0062,Buxar,Bihar,2025,326786,90141,117014,533941,57304,26626,1537,38.52,0.0377,6,56,False,0.9623
D0063,Darbhanga,Bihar,2020,50286,96349,87645,234280,14228,25671,2391,4.36,0.0768,39,33,False,0.9232
D0063,Darbhanga,Bihar,2021,138933,105297,62457,306687,43174,17044,1156,53.76,0.1637,18,42,True,0.8363
D0063,Darbhanga,Bihar,2022,180314,49666,70145,300125,50118,20369,916,63.36,0.0828,17,24,False,0.9172
D0063,Darbhanga,Bihar,2023,129298,40010,167245,336553,51739,5259,2162,13.52,0.0482,34,32,False,0.9518
D0063,Darbhanga,Bihar,2024,35620,70629,119143,225392,27712,5919,1273,49.08,0.1356,28,58,False,0.8644
D0063,Darbhanga,Bihar,2025,143322,114396,158120,415838,41201,21428,627,74.92,0.1323,35,26,False,0.8677
D0064,East Champaran,Bihar,2020,112687,20482,32237,165406,14201,12774,1645,34.2,0.1006,25,47,False,0.8994
D0064,East Champaran,Bihar,2021,93006,17778,53224,164008,16663,12998,1898,24.08,0.066,47,26,False,0.934
D0064,East Champaran,Bihar,2022,43560,59454,74027,177041,23457,5765,545,78.2,0.0322,14,59,False,0.9678
D0064,East Champaran,Bihar,2023,85757,10935,25013,121705,25991,11155,754,69.84,0.0539,19,29,True,0.9461
D0064,East Champaran,Bihar,2024,19489,34122,35043,88654,20997,13633,1056,57.76,0.1088,21,27,False,0.8912
D0064,East Champaran,Bihar,2025,100924,52555,68839,222318,17920,13483,1825,27.0,0.1809,42,39,False,0.8191
D0065,Gaya,Bihar,2020,104283,47527,44248,196058,30407,9552,1905,23.8,0.1318,16,19,False,0.8682
D0065,Gaya,Bihar,2021,39541,33344,32215,105100,9642,6386,1438,42.48,0.1401,22,50,True,0.8599
D0065,Gaya,Bihar,2022,114542,62214,81038,257794,12287,14909,2196,12.16,0.2961,45,20,False,0.7039
D0065,Gaya,Bihar,2023,74863,50559,92358,217780,30214,11576,1953,21.88,0.2015,25,25,False,0.7985
D0065,Gaya,Bihar,2024,122907,52299,60948,236154,11861,9848,1240,50.4,0.165,37,54,False,0.835
D0065,Gaya,Bihar,2025,72540,59904,63827,196271,20133,7377,2488,0.48,0.0766,37,46,False,0.9234
D0066,Gopalganj,Bihar,2020,320280,52122,290484,662886,88792,40487,2298,8.08,0.2411,29,26,False,0.7589
D0066,Gopalganj,Bihar,2021,164358,129544,275223,569125,78296,30123,2308,7.68,0.2678,18,25,False,0.7322
D0066,Gopalganj,Bihar,2022,372246,112123,119418,603787,53496,39873,1775,29.0,0.2675,32,27,True,0.7325
D0066,Gopalganj,Bihar,2023,128917,177363,131902,438182,68695,21496,767,69.32,0.1531,15,37,False,0.8469
D0066,Gopalganj,Bihar,2024,309776,163614,109879,583269,20147,30174,2076,16.96,0.049,42,42,False,0.951
D0066,Gopalganj,Bihar,2025,270768,195460,275508,741736,92385,22224,1903,23.88,0.1293,33,40,False,0.8707
D0067,Jamui,Bihar,2020,62653,40009,51872,154534,7455,7326,1861,25.56,0.0411,29,18,False,0.9589
D0067,Jamui,Bihar,2021,82196,34551,19892,136639,4648,5951,1964,21.44,0.1878,44,50,False,0.8122
D0067,Jamui,Bihar,2022,18290,23780,35968,78038,5176,3393,1638,34.48,0.2154,7,28,False,0.7846
D0067,Jamui,Bihar,2023,14219,21805,50902,86926,7162,3013,1155,53.8,0.098,21,18,False,0.902
D0067,Jamui,Bihar,2024,19589,22595,49789,91973,15491,8538,1989,20.44,0.1551,38,13,True,0.8449
D0067,Jamui,Bihar,2025,28199,28228,38817,95244,9408,8458,1324,47.04,0.1527,46,26,False,0.8473
D0068,Jehanabad,Bihar,2020,78413,119467,111636,309516,49900,19684,2432,2.72,0.2455,8,28,False,0.7545
D0068,Jehanabad,Bihar,2021,197280,55395,98233,350908,45442,28284,2226,10.96,0.2241,15,54,False,0.7759
D0068,Jehanabad,Bihar,2022,212915,83130,179810,475855,13558,23623,1893,24.28,0.1096,29,30,False,0.8904
D0068,Jehanabad,Bihar,2023,92800,25997,113170,231967,15180,22635,1629,34.84,0.0706,25,24,False,0.9294
D0068,Jehanabad,Bihar,2024,215176,119902,70266,405344,60168,23417,2479,0.84,0.0546,42,58,False,0.9454
D0068,Jehanabad,Bihar,2025,205953,126775,70224,402952,62204,26819,926,62.96,0.0483,32,50,False,0.9517
D0069,Kaimur,Bihar,2020,199203,41516,114100,354819,57846,22387,789,68.44,0.1876,11,38,False,0.8124
D0069,Kaimur,Bihar,2021,176222,81499,147660,405381,41221,17627,1862,25.52,0.0482,25,38,False,0.9518
D0069,Kaimur,Bihar,2022,87231,19044,47937,154212,15413,13973,2257,9.72,0.2089,17,45,False,0.7911
D0069,Kaimur,Bihar,2023,208761,115791,137668,462220,58079,22452,952,61.92,0.0636,24,41,False,0.9364
D0069,Kaimur,Bihar,2024,185885,42292,153174,381351,25687,19308,2325,7.0,0.0388,29,21,False,0.9612
D0069,Kaimur,Bihar,2025,56695,52670,50172,159537,23154,16800,1016,59.36,0.1436,11,57,False,0.8564
D0070,Katihar,Bihar,2020,45555,30496,48019,124070,20165,11631,1870,25.2,0.0948,9,51,False,0.9052
D0070,Katihar,Bihar,2021,33320,36157,66676,136153,19717,8006,1748,30.08,0.2707,16,25,True,0.7293
D0070,Katihar,Bihar,2022,35222,50639,74973,160834,22018,4341,557,77.72,0.1163,11,24,False,0.8837
D0070,Katihar,Bihar,2023,33292,49886,48265,131443,15092,7933,548,78.08,0.0586,46,13,False,0.9414
D0070,Katihar,Bihar,2024,63860,23813,57267,144940,10726,9028,2237,10.52,0.1326,7,44,False,0.8674
D0070,Katihar,Bihar,2025,27422,10342,21788,59552,5488,10209,1083,56.68,0.1801,24,23,False,0.8199
D0071,Khagaria,Bihar,2020,86004,98838,112793,297635,89825,12308,2112,15.52,0.2404,21,20,False,0.7596
D0071,Khagaria,Bihar,2021,101402,126405,213663,441470,60987,42638,2014,19.44,0.2026,31,43,False,0.7974
D0071,Khagaria,Bihar,2022,131594,75343,345180,552117,98368,39274,1358,45.68,0.1907,33,37,False,0.8093
D0071,Khagaria,Bihar,2023,83037,151821,308624,543482,91533,45865,673,73.08,0.1167,19,35,False,0.8833
D0071,Khagaria,Bihar,2024,58862,206647,269304,534813,32142,23379,1234,50.64,0.0412,10,49,True,0.9588
D0071,Khagaria,Bihar,2025,354894,200103,194064,749061,52252,18428,993,60.28,0.166,7,51,True,0.834
D0072,Kishanganj,Bihar,2020,110274,123491,66589,300354,44406,16241,2184,12.64,0.0732,38,15,False,0.9268
