district_id,district_name,state,year,total_demographic_updates,address_updates,name_updates,dob_updates,mobile_updates,email_updates,gender_updates,update_spike_detected,avg_update_frequency_days,churn_rate
D0044,Karbi Anglong,Assam,2024,105780,37928,9256,5345,26218,20827,994,False,34.51,0.1555
D0044,Karbi Anglong,Assam,2025,124649,59902,16832,5591,27031,13407,772,False,29.28,0.2625
D0045,Karimganj,Assam,2020,175063,78731,23247,11602,36031,20904,1020,False,20.85,0.2587
D0045,Karimganj,Assam,2021,220133,79389,20460,10619,49223,22697,2096,False,16.58,0.11
D0045,Karimganj,Assam,2022,242030,66035,14680,8160,45782,18295,896,True,15.08,0.2578
D0045,Karimganj,Assam,2023,211732,78368,18564,11012,42354,26281,608,False,17.24,0.2515
D0045,Karimganj,Assam,2024,157725,53359,15839,11346,37255,17011,663,False,23.14,0.1877
D0045,Karimganj,Assam,2025,217279,106883,28086,12217,59534,22598,2142,False,16.8,0.0881
D0046,Kokrajhar,Assam,2020,141838,49909,16114,6702,46737,27189,1414,False,25.73,0.2657
D0046,Kokrajhar,Assam,2021,102391,42816,10298,2158,34804,11041,736,False,35.65,0.2488
D0046,Kokrajhar,Assam,2022,92905,36187,12351,3545,25099,11824,480,False,39.29,0.1638
D0046,Kokrajhar,Assam,2023,123459,47012,11853,2581,29946,17735,827,False,29.56,0.1345
D0046,Kokrajhar,Assam,2024,111263,38770,15849,5708,22476,11342,1085,False,32.81,0.2514
D0046,Kokrajhar,Assam,2025,87293,42270,11997,4737,17576,10979,406,False,41.81,0.1244
D0047,Lakhimpur,Assam,2020,226035,95774,18305,5684,48290,43471,1628,False,16.15,0.1392
D0047,Lakhimpur,Assam,2021,218298,101970,11868,7465,72794,22029,613,False,16.72,0.2034
D0047,Lakhimpur,Assam,2022,176683,55372,9332,6128,58698,25016,1322,False,20.66,0.152
D0047,Lakhimpur,Assam,2023,167828,67705,23631,11456,35222,28406,1031,False,21.75,0.0806
D0047,Lakhimpur,Assam,2024,210945,100387,19196,10319,44418,26961,827,False,17.3,0.1207
D0047,Lakhimpur,Assam,2025,201741,87608,13358,9922,62697,37662,1338,False,18.09,0.0816
D0048,Morigaon,Assam,2020,211350,83342,22648,4815,62051,34367,1906,False,17.27,0.0693
D0048,Morigaon,Assam,2021,170232,73391,12584,6269,54996,26970,949,False,21.44,0.2327
D0048,Morigaon,Assam,2022,168061,75192,9581,12078,46205,24175,1092,False,21.72,0.083
D0048,Morigaon,Assam,2023,223101,79242,31344,15409,56208,40330,938,False,16.36,0.2905
D0048,Morigaon,Assam,2024,210927,82518,18936,8327,73237,23934,808,False,17.3,0.1695
D0048,Morigaon,Assam,2025,189636,63557,12230,6691,63941,21107,1482,False,19.25,0.2524
D0049,Nagaon,Assam,2020,107038,34917,13552,8129,36617,14653,237,False,34.1,0.0782
D0049,Nagaon,Assam,2021,131960,44433,9933,5858,33976,23682,673,False,27.66,0.1168
D0049,Nagaon,Assam,2022,104964,34584,11668,5662,32245,20338,966,False,34.77,0.1112
D0049,Nagaon,Assam,2023,80975,29187,11296,6342,26632,8988,771,False,45.08,0.0523
D0049,Nagaon,Assam,2024,100725,31145,10514,4060,27298,16248,888,False,36.24,0.1585
D0049,Nagaon,Assam,2025,124681,59986,7727,6472,30257,13054,874,False,29.27,0.0907
D0050,Nalbari,Assam,2020,167666,65061,22353,12703,49337,23388,550,False,21.77,0.2958
D0050,Nalbari,Assam,2021,372150,108162,19538,16330,61830,31392,1822,True,9.81,0.162
D0050,Nalbari,Assam,2022,181762,87087,11381,4979,40372,18716,299,False,20.08,0.1579
D0050,Nalbari,Assam,2023,218144,108749,25283,5023,47050,41032,1253,False,16.73,0.2642
D0050,Nalbari,Assam,2024,236918,116081,24990,9585,81566,36660,373,False,15.41,0.1969
D0050,Nalbari,Assam,2025,233270,100454,19805,18188,74703,38032,848,False,15.65,0.2175
D0051,Sivasagar,Assam,2020,140337,65481,11192,9452,28724,27602,805,False,26.01,0.1406
D0051,Sivasagar,Assam,2021,82517,41082,4450,4892,21983,16081,265,False,44.23,0.1706
D0051,Sivasagar,Assam,2022,125948,39497,8738,4140,39134,14976,776,False,28.98,0.2654
D0051,Sivasagar,Assam,2023,142279,57437,12126,4843,29518,18048,980,False,25.65,0.286
D0051,Sivasagar,Assam,2024,105027,46082,10390,5330,25223,15280,550,False,34.75,0.2852
D0051,Sivasagar,Assam,2025,100458,30985,10008,5290,22629,17685,990,False,36.33,0.0993
D0052,Sonitpur,Assam,2020,52737,20608,5487,3743,14345,7241,286,False,69.21,0.0973
D0052,Sonitpur,Assam,2021,58344,25370,6611,1515,16956,6540,99,False,62.56,0.1507
D0052,Sonitpur,Assam,2022,49434,15712,4602,1507,17206,7717,355,False,73.84,0.0737
D0052,Sonitpur,Assam,2023,60484,21608,5587,3568,12320,10949,352,False,60.35,0.0654
D0052,Sonitpur,Assam,2024,37264,17849,4419,1304,7819,6299,229,False,97.95,0.1409
D0052,Sonitpur,Assam,2025,38815,16842,5708,1185,11239,5527,194,False,94.04,0.2563
D0053,Tinsukia,Assam,2020,156537,74009,12505,4943,34035,25300,781,False,23.32,0.2133
D0053,Tinsukia,Assam,2021,110414,45364,11341,7072,22995,20844,808,False,33.06,0.0959
D0053,Tinsukia,Assam,2022,134626,62400,18079,6896,44308,13535,177,False,27.11,0.2438
D0053,Tinsukia,Assam,2023,136255,61413,19833,9037,44467,23989,342,False,26.79,0.0988
D0053,Tinsukia,Assam,2024,174039,68176,20483,8673,37261,22463,1714,False,20.97,0.1301
D0053,Tinsukia,Assam,2025,182905,85802,20320,4098,61312,28486,1612,False,19.96,0.2583
D0054,Udalguri,Assam,2020,167754,61604,13562,3556,48210,28498,1456,False,21.76,0.186
D0054,Udalguri,Assam,2021,134607,42942,7460,8551,28558,23104,437,False,27.12,0.2533
D0054,Udalguri,Assam,2022,245699,117137,35216,17573,74694,28753,846,False,14.86,0.2009
D0054,Udalguri,Assam,2023,192574,91167,27974,8529,53141,37966,671,False,18.95,0.1063
D0054,Udalguri,Assam,2024,213375,74835,29525,11455,48626,26124,1161,False,17.11,0.2424
D0054,Udalguri,Assam,2025,190783,70121,20018,12382,60590,25271,1429,False,19.13,0.2898
D0055,Araria,Bihar,2020,73786,30774,7729,4311,17628,8003,152,False,49.47,0.175
D0055,Araria,Bihar,2021,198925,36699,10745,3422,21731,11617,227,True,18.35,0.2973
D0055,Araria,Bihar,2022,55047,17028,7043,1935,17859,9379,523,False,66.31,0.2155
D0055,Araria,Bihar,2023,67573,28794,6416,2116,18662,10329,560,False,54.02,0.2159
D0055,Araria,Bihar,2024,108279,23449,5281,3888,17845,5571,442,True,33.71,0.1856
D0055,Araria,Bihar,2025,54259,24376,2758,1634,15578,9302,501,False,67.27,0.2179
D0056,Arwal,Bihar,2020,68973,12499,3990,2334,10130,6676,219,True,52.92,0.26
D0056,Arwal,Bihar,2021,62972,30160,3888,5000,14572,6371,628,False,57.96,0.217
D0056,Arwal,Bihar,2022,44488,18509,6246,1744,13370,5284,294,False,82.04,0.1028
D0056,Arwal,Bihar,2023,49091,16483,6882,2151,11624,7110,190,False,74.35,0.2928
D0056,Arwal,Bihar,2024,53300,25168,5681,1568,16181,8066,365,False,68.48,0.1601
D0056,Arwal,Bihar,2025,137136,31020,6812,3872,17148,13669,482,True,26.62,0.2058
D0057,Aurangabad,Bihar,2020,133323,65977,7282,5512,30922,23411,901,False,27.38,0.1709
D0057,Aurangabad,Bihar,2021,119673,54547,6223,8787,34153,21683,989,False,30.5,0.0775
D0057,Aurangabad,Bihar,2022,122019,40423,16471,7756,39811,15850,469,False,29.91,0.0579
D0057,Aurangabad,Bihar,2023,122360,57161,11197,8062,27676,16179,1195,False,29.83,0.1782
D0057,Aurangabad,Bihar,2024,135961,55002,10762,4896,46148,15940,845,False,26.85,0.2349
D0057,Aurangabad,Bihar,2025,107485,38098,7195,6153,33089,16869,821,False,33.96,0.2706
D0058,Banka,Bihar,2020,200036,33534,11493,6311,20485,14625,162,True,18.25,0.2237
D0058,Banka,Bihar,2021,130491,48026,6609,6364,26408,14249,514,False,27.97,0.1199
D0058,Banka,Bihar,2022,116092,36112,7483,7164,25693,19036,173,False,31.44,0.0944
D0058,Banka,Bihar,2023,84306,34852,12041,1963,22192,14395,435,False,43.29,0.0949
D0058,Banka,Bihar,2024,141517,53356,11909,10256,40272,21460,1067,False,25.79,0.0906
D0058,Banka,Bihar,2025,352504,39956,15971,9709,31384,17670,173,True,10.35,0.0822
D0059,Begusarai,Bihar,2020,227497,74081,21051,7924,71037,28710,2032,False,16.04,0.0991
D0059,Begusarai,Bihar,2021,218269,69309,19459,13707,65243,35462,773,False,16.72,0.0757
D0059,Begusarai,Bihar,2022,231337,92714,27963,8082,57525,30865,284,False,15.78,0.2508
D0059,Begusarai,Bihar,2023,253487,102318,24220,5538,84127,25678,2408,False,14.4,0.1355
D0059,Begusarai,Bihar,2024,256832,78302,27774,13595,59815,36698,1764,False,14.21,0.0502
D0059,Begusarai,Bihar,2025,258402,86023,18955,9252,53146,29019,2552,False,14.13,0.0788
D0060,Bhagalpur,Bihar,2020,171036,68635,22994,5875,44859,27623,911,False,21.34,0.1406
D0060,Bhagalpur,Bihar,2021,212739,90387,24534,5152,62684,41552,1248,False,17.16,0.1892
D0060,Bhagalpur,Bihar,2022,245716,119397,16812,11354,63605,34528,523,False,14.85,0.0589
D0060,Bhagalpur,Bihar,2023,205553,88876,14542,15283,66965,30238,966,False,17.76,0.2325
D0060,Bhagalpur,Bihar,2024,156783,68364,21047,5284,51732,16200,1444,False,23.28,0.2114
D0060,Bhagalpur,Bihar,2025,171340,80068,17344,4817,48943,24122,1191,False,21.3,0.1523
D0061,Bhojpur,Bihar,2020,109081,32925,12296,4252,37738,13021,448,False,33.46,0.0521
D0061,Bhojpur,Bihar,2021,161229,49400,23219,11854,45197,24887,1109,False,22.64,0.2118
D0061,Bhojpur,Bihar,2022,96606,30026,9247,5117,32186,10671,811,False,37.78,0.1485
D0061,Bhojpur,Bihar,2023,118718,45116,7722,5961,38019,17113,642,False,30.75,0.2265
D0061,Bhojpur,Bihar,2024,397004,46705,18400,7256,30979,16861,1093,True,9.19,0.0826
D0061,Bhojpur,Bihar,2025,294494,59768,15649,11488,41312,24249,227,True,12.39,0.2201
D0062,Buxar,Bihar,2020,111495,47894,13513,3423,23630,21634,373,False,32.74,0.2659
D0062,Buxar,Bihar,2021,137439,45872,18166,9092,39789,18378,462,False,26.56,0.1774
D0062,Buxar,Bihar,2022,124002,46112,12094,5184,36723,23575,306,False,29.44,0.0852
D0062,Buxar,Bihar,2023,360335,56545,18163,4659,43449,13487,815,True,10.13,0.1825
D0062,Buxar,Bihar,2024,130035,60637,8456,2901,43149,17098,280,False,28.07,0.1996
D0062,Buxar,Bihar,2025,84228,29899,4487,3808,28154,16699,567,False,43.33,0.2765
D0063,Darbhanga,Bihar,2020,91531,33903,8336,1931,22020,16518,598,False,39.88,0.1618
D0063,Darbhanga,Bihar,2021,64614,25623,5318,4544,15807,10724,144,False,56.49,0.2783
D0063,Darbhanga,Bihar,2022,77907,32095,11383,4490,18614,10068,572,False,46.85,0.1259
D0063,Darbhanga,Bihar,2023,66198,32980,3984,2931,13859,12055,121,False,55.14,0.0641
D0063,Darbhanga,Bihar,2024,80766,37847,7259,4145,21017,10503,664,False,45.19,0.2307
D0063,Darbhanga,Bihar,2025,159911,21001,5019,3321,16091,10472,175,True,22.83,0.2554
D0064,East Champaran,Bihar,2020,154075,66012,11488,4091,49174,16932,530,False,23.69,0.1366
D0064,East Champaran,Bihar,2021,217871,108052,16738,4893,66616,31612,415,False,16.75,0.0578
D0064,East Champaran,Bihar,2022,207281,67932,13002,6330,71312,35096,1702,False,17.61,0.1341
D0064,East Champaran,Bihar,2023,141822,56179,14917,8212,33834,27636,358,False,25.74,0.0537
D0064,East Champaran,Bihar,2024,167219,61314,15871,9069,44369,23658,1269,False,21.83,0.2583
D0064,East Champaran,Bihar,2025,143416,60508,15563,6049,39139,18841,326,False,25.45,0.0764
D0065,Gaya,Bihar,2020,131381,53353,12031,9331,30802,16287,571,False,27.78,0.1903
D0065,Gaya,Bihar,2021,105493,38403,14910,4700,32938,11746,340,False,34.6,0.2407
D0065,Gaya,Bihar,2022,126278,61987,17813,9816,33361,15121,838,False,28.9,0.0814
D0065,Gaya,Bihar,2023,159340,48377,15658,6351,49561,20917,1345,False,22.91,0.2485
D0065,Gaya,Bihar,2024,176094,76747,26149,3826,44150,19508,591,False,20.73,0.0581
D0065,Gaya,Bihar,2025,137347,56782,14574,6663,43757,15568,521,False,26.58,0.2227
D0066,Gopalganj,Bihar,2020,159130,51566,19151,9339,40751,31045,190,False,22.94,0.2803
D0066,Gopalganj,Bihar,2021,162807,57055,16837,11303,35080,31633,1327,False,22.42,0.228
D0066,Gopalganj,Bihar,2022,169928,64650,21806,13214,37213,24140,905,False,21.48,0.1408
D0066,Gopalganj,Bihar,2023,132925,58102,12444,4212,42855,23960,714,False,27.46,0.2095
D0066,Gopalganj,Bihar,2024,476480,55260,19584,3568,34094,16024,378,True,7.66,0.1222
D0066,Gopalganj,Bihar,2025,143714,50041,20639,7359,36607,26923,654,False,25.4,0.1018
D0067,Jamui,Bihar,2020,138757,60423,10956,7580,29122,16529,647,False,26.3,0.1443
D0067,Jamui,Bihar,2021,171783,60298,10771,4038,42226,19886,440,False,21.25,0.054
D0067,Jamui,Bihar,2022,161680,60774,16273,8693,39935,20939,1228,False,22.58,0.0981
D0067,Jamui,Bihar,2023,117930,56554,10022,6259,29946,13276,743,False,30.95,0.1007
D0067,Jamui,Bihar,2024,151609,69647,16531,3913,42784,25815,1233,False,24.08,0.0882
D0067,Jamui,Bihar,2025,176165,76714,9238,7875,44031,29409,518,False,20.72,0.2783
D0068,Jehanabad,Bihar,2020,82389,37948,10019,2657,19532,16445,159,False,44.3,0.0825
D0068,Jehanabad,Bihar,2021,62653,21429,6250,3042,21002,6482,243,False,58.26,0.2012
D0068,Jehanabad,Bihar,2022,69150,32025,3891,4766,18961,7839,620,False,52.78,0.0909
D0068,Jehanabad,Bihar,2023,50127,16452,5558,1541,11722,5138,376,False,72.82,0.2492
D0068,Jehanabad,Bihar,2024,123482,26017,6345,3997,14456,7777,436,True,29.56,0.2591
D0068,Jehanabad,Bihar,2025,84065,41294,10073,2729,17068,12436,472,False,43.42,0.0812
D0069,Kaimur,Bihar,2020,280691,39139,9766,5258,32209,17216,400,True,13.0,0.1489
D0069,Kaimur,Bihar,2021,125044,59194,15589,8936,34292,14141,908,False,29.19,0.1603
D0069,Kaimur,Bihar,2022,104774,48726,6558,7772,34537,15345,806,False,34.84,0.2508
D0069,Kaimur,Bihar,2023,136592,62444,13146,10443,37283,19978,1101,False,26.72,0.1886
D0069,Kaimur,Bihar,2024,114732,45152,16843,7478,36906,11849,597,False,31.81,0.2575
D0069,Kaimur,Bihar,2025,179706,48653,10841,3292,25603,13256,597,True,20.31,0.2532
D0070,Katihar,Bihar,2020,171728,51873,19339,10687,51109,33793,1505,False,21.25,0.0657
D0070,Katihar,Bihar,2021,184772,80902,20467,9661,49948,23905,645,False,19.75,0.0902
D0070,Katihar,Bihar,2022,169322,61767,18407,4063,54936,26454,1191,False,21.56,0.1229
D0070,Katihar,Bihar,2023,184123,90450,23322,14393,57434,21645,291,False,19.82,0.1395
D0070,Katihar,Bihar,2024,161877,74696,14034,6316,53014,29887,681,False,22.55,0.2627
D0070,Katihar,Bihar,2025,178823,56024,8969,9191,44993,35713,1421,False,20.41,0.2888
D0071,Khagaria,Bihar,2020,307185,75031,22840,5252,51775,22712,553,True,11.88,0.1273
D0071,Khagaria,Bihar,2021,118979,59152,9621,3309,27348,18890,187,False,30.68,0.2904
D0071,Khagaria,Bihar,2022,131245,51188,6852,7670,34397,16668,375,False,27.81,0.1541
D0071,Khagaria,Bihar,2023,124909,54687,13303,8933,27182,22304,882,False,29.22,0.2237
D0071,Khagaria,Bihar,2024,149644,73175,9601,8764,38502,29282,594,False,24.39,0.2754
D0071,Khagaria,Bihar,2025,244290,61494,19963,4693,35440,20291,487,True,14.94,0.1205
D0072,Kishanganj,Bihar,2020,294707,74728,18969,3953,46839,26034,1512,True,12.39,0.2819
D0072,Kishanganj,Bihar,2021,248624,110418,31469,6337,68889,30620,654,False,14.68,0.0838
D0072,Kishanganj,Bihar,2022,193090,94173,13242,15192,67416,30037,488,False,18.9,0.1561
D0072,Kishanganj,Bihar,2023,173999,61965,25616,5081,53939,17407,1107,False,20.98,0.122
D0072,Kishanganj,Bihar,2024,159166,68494,19300,9753,39456,19930,1528,False,22.93,0.1643
D0072,Kishanganj,Bihar,2025,238327,93058,22030,7008,62909,36640,286,False,15.32,0.2453
D0073,Lakhisarai,Bihar,2020,157921,76103,8180,8436,50235,24340,618,False,23.11,0.2719
D0073,Lakhisarai,Bihar,2021,143319,68165,15562,8663,45953,23778,656,False,25.47,0.2508
D0073,Lakhisarai,Bihar,2022,134694,50863,8023,10085,28778,22200,635,False,27.1,0.2199
D0073,Lakhisarai,Bihar,2023,107466,45000,13670,7489,24242,20390,742,False,33.96,0.1713
D0073,Lakhisarai,Bihar,2024,149649,72401,20949,7016,36089,20848,671,False,24.39,0.1171
D0073,Lakhisarai,Bihar,2025,177985,55882,20959,5405,44794,18893,610,False,20.51,0.2713
D0074,Madhepura,Bihar,2020,114906,52963,7329,7647,36727,17671,435,False,31.77,0.2342
D0074,Madhepura,Bihar,2021,387497,74387,8777,13054,36227,23585,797,True,9.42,0.2382
D0074,Madhepura,Bihar,2022,194506,92561,19211,11249,41221,28943,465,False,18.77,0.1323
D0074,Madhepura,Bihar,2023,154962,64204,21739,6767,53798,27258,868,False,23.55,0.0756
D0074,Madhepura,Bihar,2024,196609,81882,29217,11439,63920,35384,807,False,18.56,0.1576
D0074,Madhepura,Bihar,2025,159285,55433,22213,8370,55234,28830,955,False,22.91,0.1762
D0075,Madhubani,Bihar,2020,125421,58374,11601,4581,30070,19267,632,False,29.1,0.0728
D0075,Madhubani,Bihar,2021,133630,45801,9313,5982,31291,21165,580,False,27.31,0.1843
D0075,Madhubani,Bihar,2022,96654,32007,13342,4448,25305,10009,529,False,37.76,0.1897
D0075,Madhubani,Bihar,2023,132799,44553,9989,9115,45427,15085,727,False,27.49,0.065
D0075,Madhubani,Bihar,2024,105410,34652,12753,5483,23356,10638,872,False,34.63,0.2016
D0075,Madhubani,Bihar,2025,106230,44308,8664,2678,24798,12620,515,False,34.36,0.116
D0076,Munger,Bihar,2020,32062,13502,4690,1775,8678,5044,299,False,113.84,0.1307
D0076,Munger,Bihar,2021,26628,9387,2674,1721,7335,2843,200,False,137.07,0.1224
D0076,Munger,Bihar,2022,34864,13433,4843,2465,9720,5897,312,False,104.69,0.1283
D0076,Munger,Bihar,2023,36591,12587,3251,2632,11294,5136,107,False,99.75,0.121
D0076,Munger,Bihar,2024,41599,11417,1913,1202,6562,5043,115,True,87.74,0.1977
D0076,Munger,Bihar,2025,33614,12899,3132,781,9327,5058,78,False,108.59,0.0809
D0077,Muzaffarpur,Bihar,2020,96756,43500,6743,6447,31427,13171,282,False,37.72,0.2349
D0077,Muzaffarpur,Bihar,2021,125592,36494,5005,5577,19415,10189,515,True,29.06,0.1153
D0077,Muzaffarpur,Bihar,2022,87879,42315,11832,4343,18064,13491,645,False,41.53,0.0778
D0077,Muzaffarpur,Bihar,2023,74312,33761,6325,5106,18424,8646,365,False,49.12,0.054
D0077,Muzaffarpur,Bihar,2024,65867,22196,4041,2667,22703,9940,437,False,55.41,0.1309
D0077,Muzaffarpur,Bihar,2025,60958,24387,5995,1796,19180,9099,246,False,59.88,0.188
D0078,Nalanda,Bihar,2020,69990,26804,8873,1569,15288,8420,323,False,52.15,0.1366
D0078,Nalanda,Bihar,2021,63403,28015,6886,2627,18168,8510,111,False,57.57,0.0818
D0078,Nalanda,Bihar,2022,42864,20390,3436,2529,10688,5964,143,False,85.15,0.1527
D0078,Nalanda,Bihar,2023,155125,26441,9487,1479,18104,10412,610,True,23.53,0.2634
D0078,Nalanda,Bihar,2024,140684,23214,2535,3123,16606,8094,241,True,25.94,0.1676
D0078,Nalanda,Bihar,2025,41335,18103,4058,1135,9595,4400,254,False,88.3,0.1764
D0079,Nawada,Bihar,2020,159552,72880,21127,10118,51838,19159,808,False,22.88,0.2093
D0079,Nawada,Bihar,2021,149938,51706,8972,11246,42586,17300,1220,False,24.34,0.0924
D0079,Nawada,Bihar,2022,338823,76932,22738,11832,44574,21440,168,True,10.77,0.1498
D0079,Nawada,Bihar,2023,311912,40587,7223,7593,26201,17114,591,True,11.7,0.1818
D0079,Nawada,Bihar,2024,118381,39258,9926,2513,30131,18129,1047,False,30.83,0.0779
D0079,Nawada,Bihar,2025,104082,40136,7241,2255,33384,10611,882,False,35.07,0.2937
D0080,Patna,Bihar,2020,61864,19031,6899,4310,13834,9863,392,False,59.0,0.0809
D0080,Patna,Bihar,2021,223375,29786,5720,2381,23604,12657,534,True,16.34,0.1473
D0080,Patna,Bihar,2022,53947,21172,4801,3874,18309,7031,473,False,67.66,0.2827
D0080,Patna,Bihar,2023,51442,21368,3984,3572,10329,8049,208,False,70.95,0.2112
D0080,Patna,Bihar,2024,73882,31166,9997,2650,20533,10716,81,False,49.4,0.2154
D0080,Patna,Bihar,2025,137812,28743,6885,1542,13975,10259,223,True,26.49,0.1886
D0081,Purnia,Bihar,2020,69682,30484,6079,2490,21877,12359,355,False,52.38,0.1434
D0081,Purnia,Bihar,2021,71886,33581,8541,3648,19322,11805,511,False,50.77,0.2062
D0081,Purnia,Bihar,2022,48297,23682,6234,2049,13736,5058,66,False,75.57,0.2224
D0081,Purnia,Bihar,2023,77739,32015,8023,3431,17432,8693,609,False,46.95,0.1646
D0081,Purnia,Bihar,2024,70230,33913,4144,4651,20543,11227,255,False,51.97,0.2487
D0081,Purnia,Bihar,2025,48931,19900,2942,3540,13512,8846,211,False,74.59,0.0604
D0082,Rohtas,Bihar,2020,99209,36983,13227,4688,30549,10986,854,False,36.79,0.1029
D0082,Rohtas,Bihar,2021,68964,25051,10179,2442,18511,7103,315,False,52.93,0.2883
D0082,Rohtas,Bihar,2022,88851,41211,9303,1994,21968,13998,849,False,41.08,0.1071
D0082,Rohtas,Bihar,2023,72970,24826,10379,5192,23075,10162,404,False,50.02,0.1133
D0082,Rohtas,Bihar,2024,88224,27005,5574,6457,27592,12553,498,False,41.37,0.2352
D0082,Rohtas,Bihar,2025,103170,46700,12613,3329,25864,15164,410,False,35.38,0.1323
D0083,Saharsa,Bihar,2020,134985,66950,9798,7657,35763,14457,727,False,27.04,0.1783
D0083,Saharsa,Bihar,2021,176399,63113,10341,13440,45286,27807,1433,False,20.69,0.229
D0083,Saharsa,Bihar,2022,111906,40091,7214,7685,26118,19218,1061,False,32.62,0.185
D0083,Saharsa,Bihar,2023,140412,51275,13699,7886,48849,27208,1229,False,25.99,0.167
D0083,Saharsa,Bihar,2024,157607,75495,14073,12246,41351,25234,1164,False,23.16,0.1112
D0083,Saharsa,Bihar,2025,165371,66836,12709,11013,46772,27467,645,False,22.07,0.2043
D0084,Samastipur,Bihar,2020,82082,12506,1585,901,8799,4236,166,True,44.47,0.2461
D0084,Samastipur,Bihar,2021,23633,10088,3115,1381,5826,3913,68,False,154.45,0.11
D0084,Samastipur,Bihar,2022,30244,9727,4334,1210,7042,4526,105,False,120.69,0.1371
D0084,Samastipur,Bihar,2023,22685,8011,2128,494,7159,3679,145,False,160.9,0.1976
D0084,Samastipur,Bihar,2024,36965,11152,2024,1164,8320,4366,260,False,98.74,0.2979
D0084,Samastipur,Bihar,2025,24372,8826,3617,1703,6591,3788,209,False,149.76,0.1015
D0085,Saran,Bihar,2020,94422,46454,11128,5120,32277,13624,603,False,38.66,0.2832
D0085,Saran,Bihar,2021,128668,24480,7260,4129,17582,11676,579,True,28.37,0.0559
D0085,Saran,Bihar,2022,73880,30096,10422,5230,16188,8075,465,False,49.4,0.1166
D0085,Saran,Bihar,2023,102484,49753,9250,7524,26399,17799,541,False,35.62,0.282
D0085,Saran,Bihar,2024,80136,35812,6949,1693,17235,11990,577,False,45.55,0.2239
D0085,Saran,Bihar,2025,92407,40731,9171,6920,25262,13401,258,False,39.5,0.0606
D0086,Sheikhpura,Bihar,2020,17707,6078,2314,1158,4489,3522,59,False,206.13,0.2431
